,identifiant_unique_client,nombre_commandes,montant_total_acheté,panier_moyen,note_moyenne,taux_avis,types_paiement_utilisés,paiement_en_plusieurs_fois,moyenne_nbre_paiements,variete_categories,dernier_achat,premier_achat,etat_client,code_postal_client,cp_etats_clients,recence,anciennete,frequence_commande_mensuelle,jours_entre_commandes_moyen
94226,feb4f5950408f25a870ca189d664bbca,1,601.47,601.47,5.0,1.0,1,0.0,1.0,1,2017-09-05,2017-09-05,Minas Gerais,35180,30000,363,1,30.0,1.0
94227,feb5c47a617972ee276d95775a34d494,1,32.1,32.1,5.0,1.0,1,0.0,1.0,1,2017-06-24,2017-06-24,Goiás,73700,74000,436,1,30.0,1.0
94228,feb71814f4fc973744c1a371b9b7a731,1,137.99,137.99,1.0,1.0,1,1.0,2.0,1,2017-12-08,2017-12-08,Rio de Janeiro,24220,20000,269,1,30.0,1.0
94229,feb77fc3007f38e928e1b5b13835d296,1,408.82,408.82,5.0,1.0,1,1.0,9.0,1,2018-07-25,2018-07-25,Rio Grande do Sul,96740,90000,40,1,30.0,1.0
94230,feb831cd3d26eea79e54b930a3a39431,1,65.71,65.71,5.0,1.0,1,0.0,1.0,1,2017-09-18,2017-09-18,São Paulo,13142,01000,350,1,30.0,1.0
94231,feb8c6afadc3c588d2b20b62968171c6,1,65.03,65.03,2.0,1.0,1,0.0,1.0,1,2018-03-07,2018-03-07,Ceará,62870,60000,180,1,30.0,1.0
94232,feb92cba9f50befe809ad08fe01ef1a9,1,367.44,183.72,4.0,1.0,1,0.0,1.0,1,2018-02-08,2018-02-08,Minas Gerais,30170,30000,207,1,30.0,1.0
94233,febadd81570605e3b0e7c70bcd170a81,1,459.92,459.92,5.0,1.0,1,1.0,4.0,1,2018-08-14,2018-08-14,Bahia,46425,40000,20,1,30.0,1.0
94234,febb0dae8c171fb93548859b9ecae68f,1,79.81,79.81,1.0,1.0,1,0.0,1.0,1,2018-02-25,2018-02-25,Rio Grande do Sul,92035,90000,190,1,30.0,1.0
94235,febca8b008dbf9f686923f7dcaad9903,1,306.35,306.35,3.0,1.0,1,1.0,5.0,1,2017-06-23,2017-06-23,Pernambuco,54515,50000,437,1,30.0,1.0
94236,febec0d5d190519a8ec0e4beaa9172bd,1,81.82,81.82,5.0,1.0,1,1.0,2.0,1,2017-12-12,2017-12-12,São Paulo,14025,01000,265,1,30.0,1.0
94237,fec01391a5ebdecf3bd79ee66828765a,1,78.34,78.34,2.0,1.0,1,1.0,2.0,1,2017-06-07,2017-06-07,São Paulo,6428,01000,453,1,30.0,1.0
94238,fec0d13c9584cb669d09f222c4b8b820,1,105.89,105.89,5.0,1.0,1,1.0,2.0,1,2018-06-10,2018-06-10,Paraíba,58415,58000,85,1,30.0,1.0
94239,fec0dcbfd223398c1e3fbbcdc38a1a68,1,754.56,754.56,5.0,1.0,1,0.0,1.0,1,2017-03-23,2017-03-23,Pará,68374,66000,529,1,30.0,1.0
94240,fec0f9b88ab21b6b9bd1961500e83665,1,239.64,239.64,5.0,1.0,1,0.0,1.0,1,2017-01-27,2017-01-27,São Paulo,1258,01000,584,1,30.0,1.0
94241,fec118b78b0152520c46646c7353bd7d,1,346.81,346.81,5.0,1.0,1,1.0,2.0,1,2018-02-14,2018-02-14,São Paulo,8710,01000,201,1,30.0,1.0
94242,fec232d4cc06243cdf7a21abd6cb2c55,1,59.09,59.09,4.0,1.0,1,1.0,2.0,1,2018-02-08,2018-02-08,Distrito Federal,70867,70000,207,1,30.0,1.0
94243,fec26cfbd2fb085ffa13b9b42bd558fd,1,164.79,164.79,5.0,1.0,1,1.0,8.0,1,2017-09-15,2017-09-15,São Paulo,18277,01000,353,1,30.0,1.0
94244,fec2799cc970aa5a34cddd8c0e09840b,1,81.01,81.01,4.0,1.0,1,1.0,2.0,1,2017-12-21,2017-12-21,São Paulo,11500,01000,256,1,30.0,1.0
94245,fec2aa3d1e489a605830c55280975850,1,415.52,207.76,5.0,1.0,1,1.0,8.0,1,2018-06-21,2018-06-21,Ceará,63150,60000,74,1,30.0,1.0
94246,fec38f6590f4d8e78563eacd15f0413c,1,1989.96,1989.96,5.0,1.0,1,1.0,10.0,1,2018-04-07,2018-04-07,Rio Grande do Sul,95960,90000,149,1,30.0,1.0
94247,fec3e4a7b8f949d64af00058cc06c5c9,1,579.36,289.68,4.0,1.0,1,0.0,1.0,1,2018-05-23,2018-05-23,Santa Catarina,88330,88000,103,1,30.0,1.0
94248,fec3ef9962f5525487b628a58caf638b,1,24.71,24.71,5.0,1.0,1,0.0,1.0,1,2017-12-06,2017-12-06,São Paulo,3403,01000,271,1,30.0,1.0
94249,fec4c22f245bec950cb2da65fcd20fec,1,275.67,275.67,5.0,1.0,1,1.0,5.0,1,2017-12-06,2017-12-06,São Paulo,3062,01000,271,1,30.0,1.0
94250,fec6726cf0e479fc406d3e81498dc523,1,451.99,451.99,5.0,1.0,1,1.0,6.0,1,2018-05-03,2018-05-03,São Paulo,13097,01000,123,1,30.0,1.0
94251,fec6cfa0e73c8cf79e8506f24f706faf,1,79.6,79.6,5.0,1.0,1,1.0,7.0,1,2018-08-19,2018-08-19,Rio de Janeiro,28994,20000,15,1,30.0,1.0
94252,fec7a82bf0a3cbc694694ab4929327ee,1,202.05,202.05,5.0,1.0,1,1.0,6.0,1,2017-11-24,2017-11-24,Espírito Santo,29092,29000,283,1,30.0,1.0
94253,fec7e965217d1e410ce557c3717ebafd,1,198.57,198.57,4.0,1.0,1,1.0,4.0,1,2017-09-14,2017-09-14,Maranhão,65665,65000,354,1,30.0,1.0
94254,fec815965dfefb4e300b0c835045b021,1,63.15,63.15,5.0,1.0,1,1.0,3.0,1,2018-01-22,2018-01-22,Goiás,74845,74000,224,1,30.0,1.0
94255,fec96cd46fad4b51d84fdac82c88e4db,1,73.77,73.77,5.0,1.0,1,0.0,1.0,1,2017-12-01,2017-12-01,Minas Gerais,30320,30000,276,1,30.0,1.0
94256,fec988833dcc237b50f1ce9a6be231e6,1,93.28,93.28,4.0,1.0,1,0.0,1.0,1,2018-06-17,2018-06-17,Minas Gerais,38181,30000,78,1,30.0,1.0
94257,feccaf856b7f457beb24494f956a7d7e,1,124.28,124.28,5.0,1.0,1,0.0,1.0,1,2018-02-08,2018-02-08,São Paulo,3064,01000,207,1,30.0,1.0
94258,fecd193c02a20ec4525e67a3a9f9c0a5,1,75.17,75.17,5.0,1.0,1,0.0,1.0,1,2018-02-26,2018-02-26,Minas Gerais,33030,30000,189,1,30.0,1.0
94259,fecd3f14e9003422054930ab386be8a9,1,76.65,76.65,1.0,1.0,1,1.0,2.0,1,2017-11-29,2017-11-29,Paraná,86020,80000,278,1,30.0,1.0
94260,fecd5d0bc8ad5db39c8af6572aa72215,1,56.78,56.78,5.0,1.0,1,0.0,1.0,1,2017-07-13,2017-07-13,Goiás,76680,74000,417,1,30.0,1.0
94261,fecd6cc9f74389f0280c034cb065a469,1,108.29,108.29,5.0,1.0,1,0.0,1.0,1,2018-07-24,2018-07-24,Rio de Janeiro,26083,20000,41,1,30.0,1.0
94262,fecf3cf03f02912a456993abe971e4fa,1,42.69,42.69,5.0,1.0,1,0.0,1.0,1,2018-01-24,2018-01-24,Rio de Janeiro,24230,20000,222,1,30.0,1.0
94263,fecfa69b67c430f75008d8405b084e3a,1,33.72,33.72,5.0,1.0,1,1.0,3.0,1,2018-01-25,2018-01-25,São Paulo,9371,01000,221,1,30.0,1.0
94264,fed01fad02b97070ecaae8e5ef4eba49,1,74.16,74.16,5.0,1.0,1,1.0,5.0,1,2018-02-18,2018-02-18,Rio Grande do Sul,96790,90000,197,1,30.0,1.0
94265,fed0cba7953caa9084263997a2d6a0a2,1,62.99,62.99,5.0,1.0,1,1.0,2.0,1,2018-06-15,2018-06-15,São Paulo,19360,01000,80,1,30.0,1.0
94266,fed1227e08fb9852b896221a0932ffeb,1,551.3,551.3,4.0,1.0,1,1.0,2.0,1,2017-08-29,2017-08-29,São Paulo,1455,01000,370,1,30.0,1.0
94267,fed18cac60842f3e18f69218ee25a64a,1,222.16,222.16,4.0,1.0,1,0.0,1.0,1,2018-03-31,2018-03-31,Mato Grosso,78050,78000,156,1,30.0,1.0
94268,fed1fc34cd3f778eff452dfe743207d8,1,71.14,71.14,4.0,1.0,1,1.0,6.0,1,2017-11-24,2017-11-24,Rio Grande do Sul,91220,90000,283,1,30.0,1.0
94269,fed2005ccab4fcf1a40ebdaff032a148,2,164.52,54.84,1.0,1.0,1,0.0,1.0,2,2017-06-17,2017-06-17,São Paulo,13870,01000,443,1,60.0,0.5
94270,fed23f9632ca388a24a83a0999c33c79,1,134.38,134.38,5.0,1.0,1,0.0,1.0,1,2018-04-09,2018-04-09,São Paulo,5640,01000,147,1,30.0,1.0
94271,fed2921f7829c3df662625b8ca5f16c1,1,129.05,129.05,5.0,1.0,1,1.0,2.0,1,2017-03-14,2017-03-14,Paraná,80060,80000,538,1,30.0,1.0
94272,fed3e972045fed1cbe3221a24f812f0b,1,18.68,18.68,5.0,1.0,1,0.0,1.0,1,2017-09-20,2017-09-20,São Paulo,13339,01000,348,1,30.0,1.0
94273,fed4b1be32aee3238bb1408f3a38a037,1,174.3,174.3,5.0,1.0,1,1.0,4.0,1,2018-02-15,2018-02-15,Minas Gerais,38400,30000,200,1,30.0,1.0
94274,fed519569d16e690df6f89cb99d4e682,2,286.14,143.07,5.0,1.0,1,1.0,10.0,2,2018-03-18,2017-12-20,Rio de Janeiro,20540,20000,169,89,0.6741573033707865,44.5
94275,fed51c3432d9ca128dc6a81c892a1168,1,66.64,66.64,5.0,1.0,1,0.0,1.0,1,2017-11-24,2017-11-24,Rio de Janeiro,23063,20000,283,1,30.0,1.0
94276,fed56335d91e00504eedd73464cbc2b6,1,40.78,40.78,4.0,1.0,1,0.0,1.0,1,2018-04-30,2018-04-30,Minas Gerais,37580,30000,126,1,30.0,1.0
94277,fed72e8c40c3e1f6d8596175507ba08f,1,39.24,39.24,5.0,1.0,1,0.0,1.0,1,2017-07-30,2017-07-30,São Paulo,5734,01000,400,1,30.0,1.0
94278,fed8418e3e633e39d474419dc6932698,1,41.09,41.09,4.0,1.0,1,1.0,4.0,1,2017-08-19,2017-08-19,Minas Gerais,30492,30000,380,1,30.0,1.0
94279,fed913f2188d98883bf04dd46b214731,1,25.83,25.83,3.0,1.0,1,0.0,1.0,1,2017-06-11,2017-06-11,São Paulo,14021,01000,449,1,30.0,1.0
94280,fed9327da5974f1dc498426af38f3bfa,1,253.87,253.87,5.0,1.0,1,1.0,7.0,1,2017-07-07,2017-07-07,Paraíba,58840,58000,423,1,30.0,1.0
94281,fed93a0c58ebbe0a50bad4d8df8863f5,1,45.3,45.3,5.0,1.0,1,0.0,1.0,1,2018-08-17,2018-08-17,Distrito Federal,72420,70000,17,1,30.0,1.0
94282,fed9a4b5b126bd72975e686ecc541be2,1,61.75,61.75,4.0,1.0,1,1.0,5.0,1,2017-08-05,2017-08-05,São Paulo,13419,01000,394,1,30.0,1.0
94283,fed9ae71404fb97d15c821adbe64feab,1,112.94,112.94,1.0,1.0,1,1.0,5.0,1,2017-10-12,2017-10-12,Alagoas,57082,57000,326,1,30.0,1.0
94284,fedb02b3b72a8a01ca2c212886327b67,1,75.55,75.55,5.0,1.0,1,1.0,3.0,1,2018-07-14,2018-07-14,Santa Catarina,89620,88000,51,1,30.0,1.0
94285,fedb65c8708f8aecde6150459592e8f6,1,147.07,147.07,5.0,1.0,1,0.0,1.0,1,2017-04-09,2017-04-09,Rio de Janeiro,20755,20000,512,1,30.0,1.0
94286,fedd4c0ac17d47475d8178c97f1724fb,1,54.78,54.78,5.0,1.0,1,0.0,1.0,1,2017-10-20,2017-10-20,Mato Grosso,78065,78000,318,1,30.0,1.0
94287,fede1f9528a564c1a22bf64bb7085bd2,1,1392.37,1392.37,5.0,1.0,1,1.0,4.0,1,2018-06-28,2018-06-28,Minas Gerais,37556,30000,67,1,30.0,1.0
94288,fedec1d849bb1610d1af0bc083437f63,1,63.53,63.53,5.0,1.0,1,1.0,3.0,1,2018-02-02,2018-02-02,Ceará,60120,60000,213,1,30.0,1.0
94289,fee00ad58a838042dbda861678fb3313,1,122.17,122.17,5.0,1.0,1,0.0,1.0,1,2017-10-04,2017-10-04,São Paulo,1448,01000,334,1,30.0,1.0
94290,fee24222fefa5a001d302a0492fecc7d,1,504.72,252.36,3.0,1.0,1,1.0,4.0,1,2018-08-13,2018-08-13,São Paulo,8253,01000,21,1,30.0,1.0
94291,fee302f7605a1022d1a885fa5e2cad6e,1,262.26,262.26,5.0,1.0,1,1.0,8.0,1,2017-02-03,2017-02-03,Rio de Janeiro,22620,20000,577,1,30.0,1.0
94292,fee39f26bcbe8778bade5790471c4cf6,1,82.33,82.33,5.0,1.0,1,0.0,1.0,1,2018-04-13,2018-04-13,São Paulo,4140,01000,143,1,30.0,1.0
94293,fee61e0580d8e989c9e0dbf0f7ffca23,1,109.16,109.16,5.0,1.0,1,0.0,1.0,1,2017-11-18,2017-11-18,Pernambuco,50830,50000,289,1,30.0,1.0
94294,fee6634d946e08b185a6d0152110f92a,1,285.54,285.54,1.0,1.0,1,1.0,2.0,1,2018-02-22,2018-02-22,Alagoas,57265,57000,193,1,30.0,1.0
94295,fee6c5dcacdf1de74f2b0a1bc76bb0b7,1,97.21,97.21,4.0,1.0,1,0.0,1.0,1,2018-06-10,2018-06-10,Goiás,76420,74000,85,1,30.0,1.0
94296,fee6e134e5709ca3b2496610ad7c4172,1,50.0,50.0,4.0,1.0,1,0.0,1.0,1,2018-02-11,2018-02-11,Minas Gerais,38800,30000,204,1,30.0,1.0
94297,fee7018ee174ae6480e1d729c567248b,1,193.17,193.17,5.0,1.0,1,1.0,3.0,1,2017-02-25,2017-02-25,Minas Gerais,32140,30000,555,1,30.0,1.0
94298,fee7f74f1dde84551da9e0002c4bf708,1,131.04,131.04,5.0,1.0,1,1.0,10.0,1,2017-05-11,2017-05-11,Paraná,83324,80000,480,1,30.0,1.0
94299,fee8ac95346307f8076c4c7b26de5404,1,87.96,87.96,4.0,1.0,1,1.0,4.0,1,2017-12-26,2017-12-26,Mato Grosso,78750,78000,251,1,30.0,1.0
94300,fee9564e730318b1881378f987688c7e,1,93.28,93.28,4.0,1.0,1,1.0,2.0,1,2018-01-15,2018-01-15,Espírito Santo,29780,29000,231,1,30.0,1.0
94301,fee97d8bfb868820d381f84174d9262d,1,214.73,214.73,5.0,1.0,1,1.0,4.0,1,2018-08-10,2018-08-10,Pernambuco,55192,50000,24,1,30.0,1.0
94302,fee9d48a7d5e9122af7ebb105513a8fd,1,109.5,109.5,3.0,1.0,1,1.0,5.0,1,2017-05-22,2017-05-22,São Paulo,8616,01000,469,1,30.0,1.0
94303,feea8a8b33e1d9892899c6d3c048cdcf,1,87.57,87.57,5.0,1.0,1,0.0,1.0,1,2018-07-21,2018-07-21,Minas Gerais,37440,30000,44,1,30.0,1.0
94304,feeb3c8abc9b9f2566108e37cf124b3c,1,71.34,71.34,4.0,1.0,1,1.0,2.0,1,2018-04-04,2018-04-04,Rio Grande do Sul,93010,90000,152,1,30.0,1.0
94305,feebd1bf80276ec2594b7c048fcd97e0,1,370.59,370.59,5.0,1.0,1,1.0,3.0,1,2018-02-26,2018-02-26,Rio de Janeiro,20561,20000,189,1,30.0,1.0
94306,feec8343e6fa7b201d9d297611f09b9f,1,23.89,23.89,5.0,1.0,1,1.0,2.0,1,2018-07-07,2018-07-07,São Paulo,4750,01000,58,1,30.0,1.0
94307,feeca4444e6651005e53f2d57cb104b2,1,155.63,155.63,1.0,1.0,1,1.0,4.0,1,2017-12-14,2017-12-14,São Paulo,13580,01000,263,1,30.0,1.0
94308,feeca5dd91115b235c4655f3265f3d38,1,122.58,122.58,1.0,1.0,1,0.0,1.0,1,2017-12-26,2017-12-26,Tocantins,77993,77000,251,1,30.0,1.0
94309,feedc42d8c47fd3c611675735b094c54,1,44.09,44.09,3.0,1.0,1,0.0,1.0,1,2017-11-13,2017-11-13,Paraná,87320,80000,294,1,30.0,1.0
94310,feee61b9450e3a5cb3858c4a999b97c2,1,129.37,129.37,4.0,1.0,1,1.0,3.0,1,2018-02-19,2018-02-19,São Paulo,4467,01000,196,1,30.0,1.0
94311,fef01b6698bae7394677113b5e647eda,1,65.1,65.1,5.0,1.0,1,0.0,1.0,1,2017-03-09,2017-03-09,São Paulo,15600,01000,543,1,30.0,1.0
94312,fef1b9aff93f898e82d0529baf18eb81,1,298.62,149.31,5.0,1.0,1,0.0,1.0,1,2018-01-31,2018-01-31,São Paulo,3112,01000,215,1,30.0,1.0
94313,fef2e43e6a97961cec9dfcbc0df2c96e,1,71.72,71.72,5.0,1.0,1,1.0,3.0,1,2017-07-12,2017-07-12,São Paulo,4729,01000,418,1,30.0,1.0
94314,fef31a54c2d0f8f5b4ce428522f72551,1,166.41,166.41,5.0,1.0,1,1.0,2.0,1,2018-06-09,2018-06-09,São Paulo,4702,01000,86,1,30.0,1.0
94315,fef38f31c1033d70cf500c2385d5ff06,1,135.36,67.68,4.0,1.0,1,0.0,1.0,1,2018-01-18,2018-01-18,São Paulo,9403,01000,228,1,30.0,1.0
94316,fef394a45be5ecedfffbe954c878efd3,1,37.45,37.45,5.0,1.0,1,0.0,1.0,1,2018-06-03,2018-06-03,Rio de Janeiro,24941,20000,92,1,30.0,1.0
94317,fef4049e57292e6a12d1aa76fd65637e,1,104.27,104.27,1.0,1.0,1,1.0,10.0,1,2018-01-25,2018-01-25,Minas Gerais,31170,30000,221,1,30.0,1.0
94318,fef563a3edae5973e455e8536313dd0b,1,26.77,26.77,5.0,1.0,1,0.0,1.0,1,2018-05-15,2018-05-15,Paraná,86046,80000,111,1,30.0,1.0
94319,fef5a424234be7d8ea8ef9a0855fe235,1,167.42,167.42,1.0,1.0,1,1.0,3.0,1,2017-12-05,2017-12-05,Goiás,74275,74000,272,1,30.0,1.0
94320,fef62bb69c27d647eb69eaac077cf3d7,1,475.6,237.8,5.0,1.0,1,0.0,1.0,1,2018-05-21,2018-05-21,São Paulo,3729,01000,105,1,30.0,1.0
94321,fef64e867815034175d876d16048ced8,1,132.69,132.69,5.0,1.0,1,1.0,10.0,1,2017-12-20,2017-12-20,São Paulo,13802,01000,257,1,30.0,1.0
94322,fef6fb973803b918439808d4f14fd5e3,1,320.69,320.69,5.0,1.0,1,1.0,3.0,1,2018-03-11,2018-03-11,Pernambuco,50900,50000,176,1,30.0,1.0
94323,fef884aef1d69118d9092a0737aa497a,1,68.89,68.89,5.0,1.0,1,0.0,1.0,1,2017-08-19,2017-08-19,São Paulo,15025,01000,380,1,30.0,1.0
94324,fef8b9e7aa9a91bd365f533daf35b33e,1,209.11,209.11,5.0,1.0,1,0.0,1.0,1,2017-03-13,2017-03-13,Minas Gerais,31842,30000,539,1,30.0,1.0
94325,fef8fa7ceb54d0827ae668cd1c35e023,1,156.92,156.92,5.0,1.0,1,1.0,5.0,1,2017-12-11,2017-12-11,São Paulo,12287,01000,266,1,30.0,1.0
94326,fef9f73a8d678a845b1778cd231b987f,1,37.64,37.64,3.0,1.0,1,0.0,1.0,1,2018-04-01,2018-04-01,São Paulo,3040,01000,155,1,30.0,1.0
94327,fefa1fa3498777f7cb5b4a21ee8b54a5,1,309.84,309.84,5.0,1.0,1,0.0,1.0,1,2018-08-14,2018-08-14,São Paulo,14802,01000,20,1,30.0,1.0
94328,fefa5385f7ccc46b5b43cd8b6914d44e,1,162.55,162.55,5.0,1.0,1,1.0,4.0,1,2017-12-13,2017-12-13,São Paulo,2353,01000,264,1,30.0,1.0
94329,fefb51ae967d1697fdbd24f37d6086b9,1,189.97,189.97,5.0,1.0,1,0.0,1.0,1,2018-01-11,2018-01-11,São Paulo,13145,01000,235,1,30.0,1.0
94330,fefb7a3dc79dd2dd6ebfdc992149ad6d,1,61.32,61.32,4.0,1.0,1,1.0,3.0,1,2018-03-13,2018-03-13,Rio de Janeiro,20270,20000,174,1,30.0,1.0
94331,fefb8262e3eba0a6adfa5d9bbc1c5703,1,464.34,464.34,5.0,1.0,1,1.0,3.0,1,2017-07-24,2017-07-24,São Paulo,13073,01000,406,1,30.0,1.0
94332,fefc267869d19d84e64c7ba061565ac2,1,101.08,101.08,5.0,1.0,1,1.0,5.0,1,2018-03-25,2018-03-25,Minas Gerais,36880,30000,162,1,30.0,1.0
94333,fefda03f820e8f674b2ab15796cf234f,1,217.06,217.06,4.0,1.0,1,1.0,3.0,1,2018-01-16,2018-01-16,Paraná,80240,80000,230,1,30.0,1.0
94334,feff5c44ec43ad24ba9461794f60e3d5,1,82.7,82.7,5.0,1.0,1,0.0,1.0,1,2017-08-31,2017-08-31,Rio de Janeiro,22230,20000,368,1,30.0,1.0
94335,feff605547c0afb8279c7278941a1b6a,1,117.31,117.31,5.0,1.0,1,0.0,1.0,1,2018-04-17,2018-04-17,Minas Gerais,30575,30000,139,1,30.0,1.0
94336,fefffc5e1f105d0b0a395a95dccff067,1,26.38,26.38,4.0,1.0,1,0.0,1.0,1,2018-05-03,2018-05-03,São Paulo,4122,01000,123,1,30.0,1.0
94337,ff0053f211cda47ef0b3c139e7c07dc2,1,144.56,144.56,5.0,1.0,1,1.0,4.0,1,2017-05-17,2017-05-17,Minas Gerais,30516,30000,474,1,30.0,1.0
94338,ff01a1330fa29f94b4d69e4259f6f3e2,1,418.5,418.5,5.0,1.0,1,1.0,6.0,1,2018-02-14,2018-02-14,Rio de Janeiro,24934,20000,201,1,30.0,1.0
94339,ff025bb85f423ca23e48d109e5bb9c30,1,137.27,137.27,5.0,1.0,1,0.0,1.0,1,2018-04-17,2018-04-17,São Paulo,18048,01000,139,1,30.0,1.0
94340,ff037d42d0344b6729124c5c5fa98e10,1,45.78,45.78,3.0,1.0,1,1.0,4.0,1,2017-11-19,2017-11-19,Mato Grosso,78090,78000,288,1,30.0,1.0
94341,ff03923ad1eb9e32304deb7f9b2a45c9,2,247.06,123.53,3.0,1.0,2,0.5,1.5,1,2018-05-26,2018-04-23,São Paulo,18703,01000,100,34,1.7647058823529411,17.0
94342,ff0434cf9d1fc2afacc7f8985c456da7,1,439.31,439.31,5.0,1.0,1,1.0,8.0,1,2017-11-09,2017-11-09,Rio Grande do Sul,96010,90000,298,1,30.0,1.0
94343,ff043fc4d4ce09658d21408def8d5dde,1,159.33,159.33,5.0,1.0,1,0.0,1.0,1,2017-10-28,2017-10-28,Pará,68682,66000,310,1,30.0,1.0
94344,ff04df9e6bf4b2894c16de0706ebaae6,1,366.47,366.47,5.0,1.0,1,0.0,1.0,1,2018-02-24,2018-02-24,Pará,66020,66000,191,1,30.0,1.0
94345,ff04f49cba34f90ad06d1f7b81afd5d8,1,108.29,108.29,1.0,1.0,1,0.0,1.0,1,2018-06-13,2018-06-13,Rio de Janeiro,24716,20000,82,1,30.0,1.0
94346,ff05cbda15d8587333588d6cf49fc47b,1,60.75,60.75,4.0,1.0,1,1.0,5.0,1,2017-12-14,2017-12-14,Minas Gerais,37517,30000,263,1,30.0,1.0
94347,ff083a959951303f44a7d5a71975ff09,1,103.92,103.92,5.0,1.0,1,1.0,5.0,1,2018-06-07,2018-06-07,São Paulo,9980,01000,88,1,30.0,1.0
94348,ff095a5f37e0c0199dfd3f2359ecf6b8,1,104.19,104.19,4.0,1.0,1,1.0,4.0,1,2017-06-30,2017-06-30,Paraíba,58801,58000,430,1,30.0,1.0
94349,ff09db1c7ec8da1069994f24ab69cdfe,1,169.61,169.61,5.0,1.0,1,1.0,2.0,1,2018-03-28,2018-03-28,Espírito Santo,29360,29000,159,1,30.0,1.0
94350,ff0a5e4371e4cb283b0415a6821878e8,1,46.13,46.13,5.0,1.0,1,0.0,1.0,1,2018-04-09,2018-04-09,Santa Catarina,89370,88000,147,1,30.0,1.0
94351,ff0ae98646e7bbb41cf0f0d3991fef98,1,3048.27,3048.27,5.0,1.0,1,1.0,10.0,1,2017-06-05,2017-06-05,Bahia,45820,40000,455,1,30.0,1.0
94352,ff0bf129a159cce3ea17ae8341c630f8,1,359.24,359.24,5.0,1.0,1,1.0,6.0,1,2017-09-06,2017-09-06,Rio Grande do Sul,98200,90000,362,1,30.0,1.0
94353,ff0c3ce5dfd690ab85352fc85683303b,1,318.3,318.3,3.0,1.0,1,1.0,4.0,1,2018-07-26,2018-07-26,Acre,69901,69900,39,1,30.0,1.0
94354,ff0d4869d957ba46496a840133691be6,1,38.01,38.01,5.0,1.0,1,0.0,1.0,1,2018-02-26,2018-02-26,São Paulo,4726,01000,189,1,30.0,1.0
94355,ff0d89b5aa8cbd766e14456e2bd869c7,1,138.72,138.72,2.0,1.0,1,0.0,1.0,1,2018-03-15,2018-03-15,Rio de Janeiro,28895,20000,172,1,30.0,1.0
94356,ff0e4a6f3114ad1d211b885159bf1eb2,1,1672.67,1672.67,5.0,1.0,1,0.0,1.0,1,2017-04-01,2017-04-01,São Paulo,1025,01000,520,1,30.0,1.0
94357,ff0ea66f052f8bbac671885af123b94c,1,39.6,39.6,5.0,1.0,1,1.0,3.0,1,2017-11-24,2017-11-24,Goiás,75440,74000,283,1,30.0,1.0
94358,ff0eac0ec23fb4009fff3f12d9309424,1,62.98,62.98,4.0,1.0,1,0.0,1.0,1,2018-06-25,2018-06-25,Paraná,83323,80000,70,1,30.0,1.0
94359,ff0f0dd4e2a4bb1302492fe8d6880dac,1,594.23,594.23,5.0,1.0,1,1.0,10.0,1,2018-04-04,2018-04-04,Mato Grosso,78118,78000,152,1,30.0,1.0
94360,ff10e644ac8984d7e9fcafd5adf1b8cd,1,83.05,83.05,5.0,1.0,1,0.0,1.0,1,2018-08-01,2018-08-01,São Paulo,14090,01000,33,1,30.0,1.0
94361,ff10f5a84de9c7cbf678881c87f144ab,1,127.91,127.91,5.0,1.0,1,1.0,2.0,1,2018-05-19,2018-05-19,Rio Grande do Sul,90460,90000,107,1,30.0,1.0
94362,ff11315a5bdac16d660f8ad23ba5ed33,1,173.84,173.84,5.0,1.0,1,1.0,2.0,1,2017-12-10,2017-12-10,Minas Gerais,37820,30000,267,1,30.0,1.0
94363,ff11b38f483df431276354a0215d0435,1,83.13,83.13,5.0,1.0,1,1.0,2.0,1,2017-05-11,2017-05-11,Paraná,85010,80000,480,1,30.0,1.0
94364,ff11d3fea0c002ef421b75fbfb7b81b6,1,116.94,116.94,5.0,1.0,1,0.0,1.0,1,2018-02-02,2018-02-02,Minas Gerais,31995,30000,213,1,30.0,1.0
94365,ff12bd0a2ed9674fdcad62ae10fcb909,1,172.62,172.62,3.0,1.0,1,0.0,1.0,1,2017-05-13,2017-05-13,São Paulo,18160,01000,478,1,30.0,1.0
94366,ff13020f563046251921a8879f11c565,1,133.08,133.08,5.0,1.0,1,1.0,2.0,1,2018-06-27,2018-06-27,Paraná,81210,80000,68,1,30.0,1.0
94367,ff136252a2fd806ce234d85a09afbaef,1,191.17,191.17,1.0,1.0,1,1.0,3.0,1,2017-05-04,2017-05-04,Minas Gerais,32371,30000,487,1,30.0,1.0
94368,ff1365a18f869f23403469811572c1c3,1,213.02,213.02,5.0,1.0,1,0.0,1.0,1,2018-04-22,2018-04-22,Minas Gerais,31170,30000,134,1,30.0,1.0
94369,ff14bb68fd1d4b35423407c2bac01081,1,49.27,49.27,5.0,1.0,1,0.0,1.0,1,2017-11-14,2017-11-14,São Paulo,5060,01000,293,1,30.0,1.0
94370,ff1595b176859956405b859adb938cb0,1,153.2,153.2,5.0,1.0,1,0.0,1.0,1,2018-02-27,2018-02-27,São Paulo,13566,01000,188,1,30.0,1.0
94371,ff16d29e19b92c63503939641cb423da,1,279.25,279.25,5.0,1.0,1,0.0,1.0,1,2017-11-27,2017-11-27,Rio de Janeiro,28800,20000,280,1,30.0,1.0
